"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","adjp"
"19016","GO:1903248",1.00000000002451,0.906329583370118,0,1,"regulation of citrulline biosynthetic process","BP",1
"19017","GO:1903249",1.00000000002451,0.906329583370118,0,1,"negative regulation of citrulline biosynthetic process","BP",1
"19022","GO:1903277",1.00000000002451,0.906329583370118,0,1,"negative regulation of sodium ion export across plasma membrane","BP",1
"19025","GO:1903280",1.00000000002451,0.906329583370118,0,1,"negative regulation of calcium:sodium antiporter activity","BP",1
"19085","GO:1903387",1.00000000002451,0.906329583370118,0,1,"positive regulation of homophilic cell adhesion","BP",1
"19095","GO:1903407",1.00000000002451,0.906329583370118,0,1,"negative regulation of sodium:potassium-exchanging ATPase activity","BP",1
"19096","GO:1903408",1.00000000002451,0.906329583370118,0,1,"positive regulation of sodium:potassium-exchanging ATPase activity","BP",1
"19101","GO:1903420",1.00000000002451,0.906329583370118,0,1,"protein localization to endoplasmic reticulum tubular network","BP",1
"19122","GO:1903450",1.00000000002451,0.906329583370118,0,1,"regulation of G1 to G0 transition","BP",1
"19123","GO:1903452",1.00000000002451,0.906329583370118,0,1,"positive regulation of G1 to G0 transition","BP",1
"19128","GO:1903465",1.00000000002451,0.906329583370118,0,1,"positive regulation of mitotic cell cycle DNA replication","BP",1
"19140","GO:1903515",1.00000000002451,0.906329583370118,0,1,"calcium ion transport from cytosol to endoplasmic reticulum","BP",1
"19149","GO:1903526",1.00000000002451,0.906329583370118,0,1,"negative regulation of membrane tubulation","BP",1
"19172","GO:1903567",1.00000000002451,0.906329583370118,0,1,"regulation of protein localization to ciliary membrane","BP",1
"19173","GO:1903568",1.00000000002451,0.906329583370118,0,1,"negative regulation of protein localization to ciliary membrane","BP",1
"19183","GO:1903584",1.00000000002451,0.906329583370118,0,1,"regulation of histone deubiquitination","BP",1
"19184","GO:1903586",1.00000000002451,0.906329583370118,0,1,"positive regulation of histone deubiquitination","BP",1
"19191","GO:1903597",1.00000000002451,0.906329583370118,0,1,"negative regulation of gap junction assembly","BP",1
"19234","GO:1903709",1.00000000002451,0.906329583370118,0,1,"uterine gland development","BP",1
"19235","GO:1903712",1.00000000002451,0.906329583370118,0,1,"cysteine transmembrane transport","BP",1
"19237","GO:1903717",1.00000000002451,0.906329583370118,0,1,"response to ammonia","BP",1
"19238","GO:1903718",1.00000000002451,0.906329583370118,0,1,"cellular response to ammonia","BP",1
"19240","GO:1903720",1.00000000002451,0.906329583370118,0,1,"negative regulation of I-kappaB phosphorylation","BP",1
"19266","GO:1903767",1.00000000002451,0.906329583370118,0,1,"sweet taste receptor complex","CC",1
"19267","GO:1903768",1.00000000002451,0.906329583370118,0,1,"taste receptor complex","CC",1
"19275","GO:1903781",1.00000000002451,0.906329583370118,0,1,"positive regulation of cardiac conduction","BP",1
"19282","GO:1903796",1.00000000002451,0.906329583370118,0,1,"negative regulation of inorganic anion transmembrane transport","BP",1
"19320","GO:1903893",1.00000000002451,0.906329583370118,0,1,"positive regulation of ATF6-mediated unfolded protein response","BP",1
"19331","GO:1903904",1.00000000002451,0.906329583370118,0,1,"negative regulation of establishment of T cell polarity","BP",1
"19355","GO:1903949",1.00000000002451,0.906329583370118,0,1,"positive regulation of atrial cardiac muscle cell action potential","BP",1
"19377","GO:1903988",1.00000000002451,0.906329583370118,0,1,"iron ion export across plasma membrane","BP",1
"19404","GO:1904032",1.00000000002451,0.906329583370118,0,1,"regulation of t-SNARE clustering","BP",1
"19405","GO:1904034",1.00000000002451,0.906329583370118,0,1,"positive regulation of t-SNARE clustering","BP",1
"19409","GO:1904041",1.00000000002451,0.906329583370118,0,1,"regulation of cystathionine beta-synthase activity","BP",1
"19410","GO:1904042",1.00000000002451,0.906329583370118,0,1,"negative regulation of cystathionine beta-synthase activity","BP",1
"19416","GO:1904054",1.00000000002451,0.906329583370118,0,1,"regulation of cholangiocyte proliferation","BP",1
"19417","GO:1904056",1.00000000002451,0.906329583370118,0,1,"positive regulation of cholangiocyte proliferation","BP",1
"19430","GO:1904093",1.00000000002451,0.906329583370118,0,1,"negative regulation of autophagic cell death","BP",1
"19455","GO:1904173",1.00000000002451,0.906329583370118,0,1,"regulation of histone demethylase activity (H3-K4 specific)","BP",1
"19467","GO:1904195",1.00000000002451,0.906329583370118,0,1,"regulation of granulosa cell proliferation","BP",1
"19468","GO:1904197",1.00000000002451,0.906329583370118,0,1,"positive regulation of granulosa cell proliferation","BP",1
"19469","GO:1904199",1.00000000002451,0.906329583370118,0,1,"positive regulation of regulation of vascular smooth muscle cell membrane depolarization","BP",1
"19470","GO:1904200",1.00000000002451,0.906329583370118,0,1,"iodide transmembrane transport","BP",1
"19471","GO:1904201",1.00000000002451,0.906329583370118,0,1,"regulation of iodide transport","BP",1
"19472","GO:1904202",1.00000000002451,0.906329583370118,0,1,"negative regulation of iodide transport","BP",1
"19475","GO:1904206",1.00000000002451,0.906329583370118,0,1,"positive regulation of skeletal muscle hypertrophy","BP",1
"19480","GO:1904212",1.00000000002451,0.906329583370118,0,1,"regulation of iodide transmembrane transport","BP",1
"19481","GO:1904213",1.00000000002451,0.906329583370118,0,1,"negative regulation of iodide transmembrane transport","BP",1
"19499","GO:1904247",1.00000000002451,0.906329583370118,0,1,"positive regulation of polynucleotide adenylyltransferase activity","BP",1
"19507","GO:1904266",1.00000000002451,0.906329583370118,0,1,"regulation of Schwann cell chemotaxis","BP",1
"19508","GO:1904268",1.00000000002451,0.906329583370118,0,1,"positive regulation of Schwann cell chemotaxis","BP",1
"19533","GO:1904327",1.00000000002451,0.906329583370118,0,1,"protein localization to cytosolic proteasome complex","BP",1
"19561","GO:1904370",1.00000000002451,0.906329583370118,0,1,"regulation of protein localization to actin cortical patch","BP",1
"19562","GO:1904372",1.00000000002451,0.906329583370118,0,1,"positive regulation of protein localization to actin cortical patch","BP",1
"19567","GO:1904379",1.00000000002451,0.906329583370118,0,1,"protein localization to cytosolic proteasome complex involved in ERAD pathway","BP",1
"19586","GO:1904413",1.00000000002451,0.906329583370118,0,1,"negative regulation of cardiac ventricle development","BP",1
"19607","GO:1904444",1.00000000002451,0.906329583370118,0,1,"regulation of establishment of Sertoli cell barrier","BP",1
"19608","GO:1904446",1.00000000002451,0.906329583370118,0,1,"positive regulation of establishment of Sertoli cell barrier","BP",1
"19610","GO:1904448",1.00000000002451,0.906329583370118,0,1,"regulation of aspartate secretion","BP",1
"19611","GO:1904450",1.00000000002451,0.906329583370118,0,1,"positive regulation of aspartate secretion","BP",1
"19612","GO:1904451",1.00000000002451,0.906329583370118,0,1,"regulation of potassium:proton exchanging ATPase activity","BP",1
"19613","GO:1904453",1.00000000002451,0.906329583370118,0,1,"positive regulation of potassium:proton exchanging ATPase activity","BP",1
"19628","GO:1904477",1.00000000002451,0.906329583370118,0,1,"positive regulation of Ras GTPase binding","BP",1
"19638","GO:1904499",1.00000000002451,0.906329583370118,0,1,"regulation of chromatin-mediated maintenance of transcription","BP",1
"19639","GO:1904501",1.00000000002451,0.906329583370118,0,1,"positive regulation of chromatin-mediated maintenance of transcription","BP",1
"19651","GO:1904529",1.00000000002451,0.906329583370118,0,1,"regulation of actin filament binding","BP",1
"19652","GO:1904531",1.00000000002451,0.906329583370118,0,1,"positive regulation of actin filament binding","BP",1
"19655","GO:1904535",1.00000000002451,0.906329583370118,0,1,"positive regulation of telomeric loop disassembly","BP",1
"19657","GO:1904556",1.00000000002451,0.906329583370118,0,1,"L-tryptophan transmembrane transport","BP",1
"19658","GO:1904562",1.00000000002451,0.906329583370118,0,1,"phosphatidylinositol 5-phosphate metabolic process","BP",1
"19659","GO:1904565",1.00000000002451,0.906329583370118,0,1,"response to 1-oleoyl-sn-glycerol 3-phosphate","BP",1
"19660","GO:1904566",1.00000000002451,0.906329583370118,0,1,"cellular response to 1-oleoyl-sn-glycerol 3-phosphate","BP",1
"19685","GO:1904595",1.00000000002451,0.906329583370118,0,1,"positive regulation of termination of RNA polymerase II transcription","BP",1
"19691","GO:1904616",1.00000000002451,0.906329583370118,0,1,"regulation of actin binding","BP",1
"19692","GO:1904618",1.00000000002451,0.906329583370118,0,1,"positive regulation of actin binding","BP",1
"19697","GO:1904629",1.00000000002451,0.906329583370118,0,1,"response to diterpene","BP",1
"19698","GO:1904630",1.00000000002451,0.906329583370118,0,1,"cellular response to diterpene","BP",1
"19699","GO:1904631",1.00000000002451,0.906329583370118,0,1,"response to glucoside","BP",1
"19700","GO:1904632",1.00000000002451,0.906329583370118,0,1,"cellular response to glucoside","BP",1
"19729","GO:1904693",1.00000000002451,0.906329583370118,0,1,"midbrain morphogenesis","BP",1
"19764","GO:1904750",1.00000000002451,0.906329583370118,0,1,"negative regulation of protein localization to nucleolus","BP",1
"19771","GO:1904762",1.00000000002451,0.906329583370118,0,1,"positive regulation of myofibroblast differentiation","BP",1
"19783","GO:1904784",1.00000000002451,0.906329583370118,0,1,"NLRP1 inflammasome complex assembly","BP",1
"19786","GO:1904793",1.00000000002451,0.906329583370118,0,1,"regulation of euchromatin binding","BP",1
"19797","GO:1904812",1.00000000002451,0.906329583370118,0,1,"rRNA acetylation involved in maturation of SSU-rRNA","BP",1
"19802","GO:1904826",1.00000000002451,0.906329583370118,0,1,"regulation of hydrogen sulfide biosynthetic process","BP",1
"19803","GO:1904828",1.00000000002451,0.906329583370118,0,1,"positive regulation of hydrogen sulfide biosynthetic process","BP",1
"19808","GO:1904837",1.00000000002451,0.906329583370118,0,1,"beta-catenin-TCF complex assembly","BP",1
"19821","GO:1904863",1.00000000002451,0.906329583370118,0,1,"regulation of beta-catenin-TCF complex assembly","BP",1
"19822","GO:1904864",1.00000000002451,0.906329583370118,0,1,"negative regulation of beta-catenin-TCF complex assembly","BP",1
"19835","GO:1904887",1.00000000002451,0.906329583370118,0,1,"Wnt signalosome assembly","BP",1
"19853","GO:1904928",1.00000000002451,0.906329583370118,0,1,"coreceptor activity involved in canonical Wnt signaling pathway","MF",1
"19870","GO:1904971",1.00000000002451,0.906329583370118,0,1,"regulation of viral translation","BP",1
"19871","GO:1904973",1.00000000002451,0.906329583370118,0,1,"positive regulation of viral translation","BP",1
"19877","GO:1904980",1.00000000002451,0.906329583370118,0,1,"positive regulation of endosome organization","BP",1
"19881","GO:1904987",1.00000000002451,0.906329583370118,0,1,"regulation of endothelial cell activation","BP",1
"19882","GO:1904988",1.00000000002451,0.906329583370118,0,1,"negative regulation of endothelial cell activation","BP",1
"19890","GO:1905000",1.00000000002451,0.906329583370118,0,1,"regulation of membrane repolarization during atrial cardiac muscle cell action potential","BP",1
"19912","GO:1905040",1.00000000002451,0.906329583370118,0,1,"otic placode development","BP",1
"19931","GO:1905068",1.00000000002451,0.906329583370118,0,1,"positive regulation of canonical Wnt signaling pathway involved in heart development","BP",1
"19939","GO:1905089",1.00000000002451,0.906329583370118,0,1,"regulation of parkin-mediated stimulation of mitophagy in response to mitochondrial depolarization","BP",1
"19940","GO:1905090",1.00000000002451,0.906329583370118,0,1,"negative regulation of parkin-mediated stimulation of mitophagy in response to mitochondrial depolarization","BP",1
"19943","GO:1905099",1.00000000002451,0.906329583370118,0,1,"positive regulation of guanyl-nucleotide exchange factor activity","BP",1
"19947","GO:1905126",1.00000000002451,0.906329583370118,0,1,"regulation of axo-dendritic protein transport","BP",1
"19948","GO:1905128",1.00000000002451,0.906329583370118,0,1,"positive regulation of axo-dendritic protein transport","BP",1
"19949","GO:1905132",1.00000000002451,0.906329583370118,0,1,"regulation of meiotic chromosome separation","BP",1
"19950","GO:1905133",1.00000000002451,0.906329583370118,0,1,"negative regulation of meiotic chromosome separation","BP",1
"19955","GO:1905152",1.00000000002451,0.906329583370118,0,1,"positive regulation of voltage-gated sodium channel activity","BP",1
"19960","GO:1905162",1.00000000002451,0.906329583370118,0,1,"regulation of phagosome maturation","BP",1
"20005","GO:1905277",1.00000000002451,0.906329583370118,0,1,"negative regulation of epithelial tube formation","BP",1
"20020","GO:1905309",1.00000000002451,0.906329583370118,0,1,"positive regulation of cohesin loading","BP",1
"20044","GO:1905355",1.00000000002451,0.906329583370118,0,1,"spine apparatus assembly","BP",1
"20060","GO:1905397",1.00000000002451,0.906329583370118,0,1,"activated CD8-positive, alpha-beta T cell apoptotic process","BP",1
"20061","GO:1905402",1.00000000002451,0.906329583370118,0,1,"regulation of activated CD8-positive, alpha-beta T cell apoptotic process","BP",1
"20062","GO:1905404",1.00000000002451,0.906329583370118,0,1,"positive regulation of activated CD8-positive, alpha-beta T cell apoptotic process","BP",1
"20063","GO:1905405",1.00000000002451,0.906329583370118,0,1,"regulation of mitotic cohesin loading","BP",1
"20064","GO:1905406",1.00000000002451,0.906329583370118,0,1,"positive regulation of mitotic cohesin loading","BP",1
"20069","GO:1905424",1.00000000002451,0.906329583370118,0,1,"regulation of Wnt-mediated midbrain dopaminergic neuron differentiation","BP",1
"20070","GO:1905426",1.00000000002451,0.906329583370118,0,1,"positive regulation of Wnt-mediated midbrain dopaminergic neuron differentiation","BP",1
"20073","GO:1905435",1.00000000002451,0.906329583370118,0,1,"regulation of histone H3-K4 trimethylation","BP",1
"20074","GO:1905437",1.00000000002451,0.906329583370118,0,1,"positive regulation of histone H3-K4 trimethylation","BP",1
"20094","GO:1905468",1.00000000002451,0.906329583370118,0,1,"regulation of clathrin-coated pit assembly","BP",1
"20095","GO:1905469",1.00000000002451,0.906329583370118,0,1,"negative regulation of clathrin-coated pit assembly","BP",1
"20099","GO:1905483",1.00000000002451,0.906329583370118,0,1,"regulation of motor neuron migration","BP",1
"20100","GO:1905485",1.00000000002451,0.906329583370118,0,1,"positive regulation of motor neuron migration","BP",1
"20103","GO:1905503",1.00000000002451,0.906329583370118,0,1,"regulation of motile cilium assembly","BP",1
