"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","adjp"
"14706","GO:0061627",1.00000000003279,0.935304329645744,0,1,"S-methylmethionine-homocysteine S-methyltransferase activity","MF",1
"6128","GO:0018585",1.00000000003282,0.935226210189052,0,1,"fluorene oxygenase activity","MF",1
"6141","GO:0018917",1.00000000003282,0.935226210189052,0,1,"fluorene metabolic process","BP",1
"3771","GO:0008147",1.00000000003284,0.951193730491018,0,1,"structural constituent of bone","MF",1
"11332","GO:0045117",1.00000000003286,0.822186783134875,0,3,"azole transmembrane transport","BP",1
"5083","GO:0015016",1.00000000003294,0.811534906448163,0,3,"[heparan sulfate]-glucosamine N-sulfotransferase activity","MF",1
"20120","GO:1905550",1.00000000003296,0.886383307942219,0,2,"regulation of protein localization to endoplasmic reticulum","BP",1
"20121","GO:1905552",1.00000000003296,0.886383307942219,0,2,"positive regulation of protein localization to endoplasmic reticulum","BP",1
"10727","GO:0043311",1.00000000003296,0.879126222905735,0,2,"positive regulation of eosinophil degranulation","BP",1
"18737","GO:1902568",1.00000000003296,0.879126222905735,0,2,"positive regulation of eosinophil activation","BP",1
"3728","GO:0008078",1.00000000003298,0.868545179914061,0,2,"mesodermal cell migration","BP",1
"1933","GO:0004485",1.00000000003298,0.872023728861063,0,2,"methylcrotonoyl-CoA carboxylase activity","MF",1
"19973","GO:1905202",1.00000000003298,0.872023728861063,0,2,"methylcrotonoyl-CoA carboxylase complex","CC",1
"9846","GO:0036395",1.00000000003299,0.898287783161307,0,2,"pancreatic amylase secretion","BP",1
"18629","GO:1902276",1.00000000003299,0.898287783161307,0,2,"regulation of pancreatic amylase secretion","BP",1
"1998","GO:0004577",1.000000000033,0.888542130413271,0,2,"N-acetylglucosaminyldiphosphodolichol N-acetylglucosaminyltransferase activity","MF",1
"6611","GO:0021718",1.00000000003301,0.931306314868694,0,1,"superior olivary nucleus development","BP",1
"6612","GO:0021722",1.00000000003301,0.931306314868694,0,1,"superior olivary nucleus maturation","BP",1
"8742","GO:0033842",1.00000000003301,0.931306314868694,0,1,"N-acetyl-beta-glucosaminyl-glycoprotein 4-beta-N-acetylgalactosaminyltransferase activity","MF",1
"20774","GO:2000314",1.00000000003303,0.873299495260749,0,2,"negative regulation of fibroblast growth factor receptor signaling pathway involved in neural plate anterior/posterior pattern formation","BP",1
"19654","GO:1904534",1.00000000003305,0.877003103893725,0,2,"negative regulation of telomeric loop disassembly","BP",1
"20204","GO:1905777",1.00000000003305,0.877003103893725,0,2,"regulation of exonuclease activity","BP",1
"20205","GO:1905778",1.00000000003305,0.877003103893725,0,2,"negative regulation of exonuclease activity","BP",1
"20217","GO:1905838",1.00000000003305,0.877003103893725,0,2,"regulation of telomeric D-loop disassembly","BP",1
"20218","GO:1905839",1.00000000003305,0.877003103893725,0,2,"negative regulation of telomeric D-loop disassembly","BP",1
"3939","GO:0008427",1.00000000003308,0.902666198943065,0,2,"calcium-dependent protein kinase inhibitor activity","MF",1
"4993","GO:0014728",1.0000000000331,0.867867570211368,0,2,"regulation of the force of skeletal muscle contraction","BP",1
"5049","GO:0014862",1.0000000000331,0.867867570211368,0,2,"regulation of skeletal muscle contraction by chemo-mechanical energy conversion","BP",1
"1654","GO:0003944",1.0000000000331,0.934061560182171,0,1,"N-acetylglucosamine-1-phosphodiester alpha-N-acetylglucosaminidase activity","MF",1
"658","GO:0001868",1.00000000003311,0.936725571661117,0,1,"regulation of complement activation, lectin pathway","BP",1
"659","GO:0001869",1.00000000003311,0.936725571661117,0,1,"negative regulation of complement activation, lectin pathway","BP",1
"20101","GO:1905492",1.00000000003311,0.867843066637539,0,2,"positive regulation of branching morphogenesis of a nerve","BP",1
"7371","GO:0031085",1.00000000003311,0.869174716156493,0,2,"BLOC-3 complex","CC",1
"19549","GO:1904351",1.00000000003314,0.812636344260725,0,3,"negative regulation of protein catabolic process in the vacuole","BP",1
"19962","GO:1905166",1.00000000003314,0.812636344260725,0,3,"negative regulation of lysosomal protein catabolic process","BP",1
"15334","GO:0070829",1.00000000003315,0.868204787310374,0,2,"heterochromatin maintenance","BP",1
"8233","GO:0032658",1.00000000003315,0.933530231001253,0,1,"regulation of interleukin-15 production","BP",1
"8279","GO:0032738",1.00000000003315,0.933530231001253,0,1,"positive regulation of interleukin-15 production","BP",1
"9491","GO:0035664",1.00000000003315,0.933530231001253,0,1,"TIRAP-dependent toll-like receptor signaling pathway","BP",1
"9492","GO:0035665",1.00000000003315,0.933530231001253,0,1,"TIRAP-dependent toll-like receptor 4 signaling pathway","BP",1
"2535","GO:0005602",1.00000000003315,0.95251545876136,0,1,"complement component C1 complex","CC",1
"16151","GO:0072289",1.00000000003318,0.867727997841854,0,2,"metanephric nephron tubule formation","BP",1
"16834","GO:0097026",1.00000000003321,0.844427193090933,0,3,"dendritic cell dendrite assembly","BP",1
"9621","GO:0035887",1.00000000003322,0.814983738609843,0,3,"aortic smooth muscle cell differentiation","BP",1
"5668","GO:0016507",1.00000000003322,0.871499853606077,0,2,"mitochondrial fatty acid beta-oxidation multienzyme complex","CC",1
"5670","GO:0016509",1.00000000003322,0.871499853606077,0,2,"long-chain-3-hydroxyacyl-CoA dehydrogenase activity","MF",1
"9745","GO:0036125",1.00000000003322,0.871499853606077,0,2,"fatty acid beta-oxidation multienzyme complex","CC",1
"7995","GO:0032311",1.00000000003325,0.891890834301525,0,2,"angiogenin-PRI complex","CC",1
"17978","GO:1900022",1.00000000003327,0.937040637265601,0,1,"regulation of D-erythro-sphingosine kinase activity","BP",1
"20418","GO:1990448",1.00000000003327,0.937040637265601,0,1,"exon-exon junction complex binding","MF",1
"21071","GO:2000769",1.00000000003329,0.890975360138632,0,2,"regulation of establishment or maintenance of cell polarity regulating cell shape","BP",1
"21072","GO:2000771",1.00000000003329,0.890975360138632,0,2,"positive regulation of establishment or maintenance of cell polarity regulating cell shape","BP",1
"3986","GO:0008506",1.00000000003331,0.868053602710748,0,2,"sucrose:proton symporter activity","MF",1
"3992","GO:0008515",1.00000000003331,0.868053602710748,0,2,"sucrose transmembrane transporter activity","MF",1
"4391","GO:0009669",1.00000000003331,0.868053602710748,0,2,"sucrose:cation symporter activity","MF",1
"5142","GO:0015154",1.00000000003331,0.868053602710748,0,2,"disaccharide transmembrane transporter activity","MF",1
"5143","GO:0015157",1.00000000003331,0.868053602710748,0,2,"oligosaccharide transmembrane transporter activity","MF",1
"5313","GO:0015766",1.00000000003331,0.868053602710748,0,2,"disaccharide transport","BP",1
"5314","GO:0015770",1.00000000003331,0.868053602710748,0,2,"sucrose transport","BP",1
"5315","GO:0015772",1.00000000003331,0.868053602710748,0,2,"oligosaccharide transport","BP",1
"7757","GO:0031851",1.00000000003332,0.889447113764203,0,2,"kappa-type opioid receptor binding","MF",1
"7827","GO:0032010",1.00000000003333,0.816092955214481,0,3,"phagolysosome","CC",1
"14183","GO:0060535",1.00000000003335,0.871352803529038,0,2,"trachea cartilage morphogenesis","BP",1
"17495","GO:0099130",1.00000000003335,0.897744551798878,0,2,"estrogen binding","MF",1
"19345","GO:1903924",1.00000000003335,0.897744551798878,0,2,"estradiol binding","MF",1
"4265","GO:0009216",1.00000000003336,0.884394314888182,0,2,"purine deoxyribonucleoside triphosphate biosynthetic process","BP",1
"6145","GO:0018964",1.00000000003337,0.931259433986248,0,1,"propylene metabolic process","BP",1
"10799","GO:0043449",1.00000000003337,0.931259433986248,0,1,"cellular alkene metabolic process","BP",1
"11699","GO:0045918",1.00000000003338,0.909034235886904,0,2,"negative regulation of cytolysis","BP",1
"1607","GO:0003854",1.00000000003338,0.826340171399004,0,3,"3-beta-hydroxy-delta5-steroid dehydrogenase activity","MF",1
"943","GO:0002314",1.00000000003338,0.875725073330395,0,2,"germinal center B cell differentiation","BP",1
"6334","GO:0019563",1.00000000003338,0.880679336281378,0,2,"glycerol catabolic process","BP",1
"7006","GO:0030273",1.0000000000334,0.880437530481853,0,2,"melanin-concentrating hormone receptor activity","MF",1
"1610","GO:0003860",1.0000000000334,0.937306757234768,0,1,"3-hydroxyisobutyryl-CoA hydrolase activity","MF",1
"3750","GO:0008116",1.0000000000334,0.937306757234768,0,1,"prostaglandin-I synthase activity","MF",1
"4090","GO:0008823",1.0000000000334,0.808833802901687,0,3,"cupric reductase activity","MF",1
"13694","GO:0052851",1.0000000000334,0.808833802901687,0,3,"ferric-chelate reductase (NADPH) activity","MF",1
"17251","GO:0098706",1.0000000000334,0.808833802901687,0,3,"iron ion import across cell outer membrane","BP",1
"3212","GO:0006679",1.0000000000334,0.868865923725276,0,2,"glucosylceramide biosynthetic process","BP",1
"15949","GO:0071931",1.00000000003341,0.872708901425744,0,2,"positive regulation of transcription involved in G1/S transition of mitotic cell cycle","BP",1
"19170","GO:1903565",1.00000000003342,0.868275937913254,0,2,"negative regulation of protein localization to cilium","BP",1
"17940","GO:0150062",1.00000000003342,0.887104536846555,0,2,"complement-mediated synapse pruning","BP",1
"17942","GO:0150064",1.00000000003342,0.887104536846555,0,2,"vertebrate eye-specific patterning","BP",1
"12672","GO:0048822",1.00000000003342,0.869826681938054,0,2,"enucleate erythrocyte development","BP",1
"6580","GO:0021644",1.00000000003343,0.8723818728898,0,2,"vagus nerve morphogenesis","BP",1
"827","GO:0002094",1.00000000003347,0.881548973295234,0,2,"polyprenyltransferase activity","MF",1
"2873","GO:0006185",1.00000000003349,0.9547093610928,0,1,"dGDP biosynthetic process","BP",1
"4225","GO:0009170",1.00000000003349,0.9547093610928,0,1,"purine deoxyribonucleoside monophosphate metabolic process","BP",1
"4235","GO:0009183",1.00000000003349,0.9547093610928,0,1,"purine deoxyribonucleoside diphosphate biosynthetic process","BP",1
"11771","GO:0046054",1.00000000003349,0.9547093610928,0,1,"dGMP metabolic process","BP",1
"12063","GO:0046711",1.00000000003349,0.9547093610928,0,1,"GDP biosynthetic process","BP",1
"7130","GO:0030527",1.0000000000335,0.882341782271214,0,2,"structural constituent of chromatin","MF",1
"5201","GO:0015280",1.00000000003352,0.811459312129429,0,3,"ligand-gated sodium channel activity","MF",1
"8640","GO:0033504",1.00000000003355,0.814435375834933,0,3,"floor plate development","BP",1
"2138","GO:0004776",1.00000000003358,0.883256092950405,0,2,"succinate-CoA ligase (GDP-forming) activity","MF",1
"11401","GO:0045244",1.00000000003358,0.883256092950405,0,2,"succinate-CoA ligase complex (GDP-forming)","CC",1
"10424","GO:0042720",1.0000000000336,0.933160450578685,0,2,"mitochondrial inner membrane peptidase complex","CC",1
"5184","GO:0015234",1.0000000000336,0.879185746977607,0,2,"thiamine transmembrane transporter activity","MF",1
"15506","GO:0071148",1.00000000003361,0.868409302543673,0,2,"TEAD-1-YAP complex","CC",1
"9954","GO:0038062",1.00000000003364,0.867544187306969,0,2,"protein tyrosine kinase collagen receptor activity","MF",1
"4428","GO:0009814",1.00000000003365,0.875884019810866,0,2,"defense response, incompatible interaction","BP",1
"11197","GO:0044729",1.00000000003367,0.867867637738786,0,2,"hemi-methylated DNA-binding","MF",1
"16500","GO:0090071",1.00000000003369,0.820466231632365,0,3,"negative regulation of ribosome biogenesis","BP",1
"11856","GO:0046294",1.00000000003372,0.895278093169532,0,2,"formaldehyde catabolic process","BP",1
"15886","GO:0071821",1.00000000003373,0.897623376029025,0,2,"FANCM-MHF complex","CC",1
"15058","GO:0070294",1.00000000003373,0.875420216837009,0,2,"renal sodium ion absorption","BP",1
"17789","GO:0120044",1.00000000003374,0.867075053751075,0,2,"stereocilium base","CC",1
"11767","GO:0046041",1.00000000003375,0.883191993235544,0,2,"ITP metabolic process","BP",1
"12689","GO:0048861",1.00000000003375,0.818233627646165,0,3,"leukemia inhibitory factor signaling pathway","BP",1
"1596","GO:0003834",1.00000000003378,0.933340651807879,0,1,"beta-carotene 15,15'-monooxygenase activity","MF",1
"2119","GO:0004744",1.00000000003378,0.933340651807879,0,1,"retinal isomerase activity","MF",1
"4559","GO:0010436",1.00000000003378,0.933340651807879,0,1,"carotenoid dioxygenase activity","MF",1
"5482","GO:0016108",1.00000000003378,0.933340651807879,0,1,"tetraterpenoid metabolic process","BP",1
"5485","GO:0016116",1.00000000003378,0.933340651807879,0,1,"carotenoid metabolic process","BP",1
"5486","GO:0016119",1.00000000003378,0.933340651807879,0,1,"carotene metabolic process","BP",1
"5487","GO:0016121",1.00000000003378,0.933340651807879,0,1,"carotene catabolic process","BP",1
"10172","GO:0042214",1.00000000003378,0.933340651807879,0,1,"terpene metabolic process","BP",1
"11851","GO:0046247",1.00000000003378,0.933340651807879,0,1,"terpene catabolic process","BP",1
"18450","GO:1901810",1.00000000003378,0.933340651807879,0,1,"beta-carotene metabolic process","BP",1
"19790","GO:1904799",1.00000000003378,0.933340651807879,0,1,"regulation of neuron remodeling","BP",1
"19791","GO:1904800",1.00000000003378,0.933340651807879,0,1,"negative regulation of neuron remodeling","BP",1
"15502","GO:0071139",1.00000000003378,0.868806990789597,0,2,"resolution of recombination intermediates","BP",1
"15503","GO:0071140",1.00000000003378,0.868806990789597,0,2,"resolution of mitotic recombination intermediates","BP",1
"9113","GO:0034686",1.00000000003379,0.867682321958498,0,2,"integrin alphav-beta8 complex","CC",1
"18054","GO:1900146",1.00000000003381,0.882851549171906,0,2,"negative regulation of nodal signaling pathway involved in determination of left/right asymmetry","BP",1
"18076","GO:1900176",1.00000000003381,0.882851549171906,0,2,"negative regulation of nodal signaling pathway involved in determination of lateral mesoderm left/right asymmetry","BP",1
"8076","GO:0032431",1.00000000003381,0.949922064378643,0,1,"activation of phospholipase A2 activity","BP",1
"4209","GO:0009153",1.00000000003387,0.903965176160663,0,2,"purine deoxyribonucleotide biosynthetic process","BP",1
"12771","GO:0050510",1.00000000003388,0.80943485364671,0,3,"N-acetylgalactosaminyl-proteoglycan 3-beta-glucuronosyltransferase activity","MF",1
"500","GO:0001639",1.00000000003389,0.867082245044605,0,2,"PLC activating G protein-coupled glutamate receptor activity","MF",1
"2720","GO:0005918",1.00000000003389,0.867082245044605,0,2,"septate junction","CC",1
"13379","GO:0051597",1.00000000003392,0.869399046576615,0,2,"response to methylmercury","BP",1
"5069","GO:0014901",1.00000000003393,0.873886107304125,0,2,"satellite cell activation involved in skeletal muscle regeneration","BP",1
"2037","GO:0004632",1.00000000003396,0.947772994995044,0,1,"phosphopantothenate--cysteine ligase activity","MF",1
"18596","GO:1902216",1.00000000003398,0.872386754914461,0,2,"positive regulation of interleukin-4-mediated signaling pathway","BP",1
"10334","GO:0042539",1.00000000003399,0.868643031285208,0,2,"hypotonic salinity response","BP",1
"15686","GO:0071477",1.00000000003399,0.868643031285208,0,2,"cellular hypotonic salinity response","BP",1
"19382","GO:1903999",1.00000000003402,0.867785873918965,0,2,"negative regulation of eating behavior","BP",1
"10992","GO:0043997",1.00000000003403,0.93179616782541,0,1,"histone acetyltransferase activity (H4-K12 specific)","MF",1
"14773","GO:0061757",1.00000000003403,0.93179616782541,0,1,"leukocyte adhesion to arterial endothelial cell","BP",1
"17708","GO:0106075",1.00000000003403,0.93179616782541,0,1,"peptide N-succinyltransferase activity","MF",1
"17710","GO:0106078",1.00000000003403,0.93179616782541,0,1,"histone succinyltransferase activity","MF",1
"19888","GO:1904997",1.00000000003403,0.93179616782541,0,1,"regulation of leukocyte adhesion to arterial endothelial cell","BP",1
