"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","adjp"
"15792","GO:0071649",1,0.935960884691129,0,5,"regulation of chemokine (C-C motif) ligand 5 production","BP",1
"15793","GO:0071650",1,0.961993747559536,0,3,"negative regulation of chemokine (C-C motif) ligand 5 production","BP",1
"15794","GO:0071651",1,0.959619035392613,0,3,"positive regulation of chemokine (C-C motif) ligand 5 production","BP",1
"15795","GO:0071655",1,0.973918530728091,0,2,"regulation of granulocyte colony-stimulating factor production","BP",1
"15796","GO:0071656",1,0.98638371596559,0,1,"negative regulation of granulocyte colony-stimulating factor production","BP",1
"15797","GO:0071657",1,0.987363703374042,0,1,"positive regulation of granulocyte colony-stimulating factor production","BP",1
"15798","GO:0071658",1,0.986317342980441,0,1,"regulation of IP-10 production","BP",1
"15799","GO:0071660",1,0.986317342980441,0,1,"positive regulation of IP-10 production","BP",1
"15800","GO:0071661",1,0.972843604921377,0,2,"regulation of granzyme B production","BP",1
"15801","GO:0071663",1,0.972843604921377,0,2,"positive regulation of granzyme B production","BP",1
"15802","GO:0071664",1,0.946374902773175,0,4,"catenin-TCF7L2 complex","CC",1
"15803","GO:0071665",1,0.986337752251889,0,1,"gamma-catenin-TCF7L2 complex","CC",1
"15804","GO:0071670",1,0.914502360608359,0,7,"smooth muscle cell chemotaxis","BP",1
"15805","GO:0071671",1,0.939797169807878,0,5,"regulation of smooth muscle cell chemotaxis","BP",1
"15806","GO:0071672",1,0.973580708096831,0,2,"negative regulation of smooth muscle cell chemotaxis","BP",1
"15807","GO:0071673",1,0.965304803600687,0,3,"positive regulation of smooth muscle cell chemotaxis","BP",1
"15810","GO:0071676",1,0.925036295988935,0,6,"negative regulation of mononuclear cell migration","BP",1
"15812","GO:0071678",1,0.986306083574268,0,1,"olfactory bulb axon guidance","BP",1
"15813","GO:0071679",1,0.872079746142024,0,10,"commissural neuron axon guidance","BP",1
"15814","GO:0071680",1,0.933400221239221,0,5,"response to indole-3-methanol","BP",1
"15815","GO:0071681",1,0.933400221239221,0,5,"cellular response to indole-3-methanol","BP",1
"15816","GO:0071684",1,0.723370550273313,0,26,"organism emergence from protective structure","BP",1
"15817","GO:0071688",1,0.899869915053698,0,8,"striated muscle myosin thick filament assembly","BP",1
"15818","GO:0071691",1,0.959738755795081,0,3,"cardiac muscle thin filament assembly","BP",1
"15820","GO:0071694",1,0.912004449504108,0,7,"maintenance of protein location in extracellular region","BP",1
"15822","GO:0071696",1,0.825324490179376,0,14,"ectodermal placode development","BP",1
"15823","GO:0071697",1,0.836794809130385,0,13,"ectodermal placode morphogenesis","BP",1
"15824","GO:0071698",1,0.959658927491248,0,3,"olfactory placode development","BP",1
"15825","GO:0071699",1,0.959658927491248,0,3,"olfactory placode morphogenesis","BP",1
"15826","GO:0071701",1,0.986333646751919,0,1,"regulation of MAPK export from nucleus","BP",1
"15831","GO:0071707",1,0.98937486850477,0,1,"immunoglobulin heavy chain V-D-J recombination","BP",1
"15832","GO:0071709",1,0.669117866239568,0,32,"membrane assembly","BP",1
"15833","GO:0071711",1,0.735014533720157,0,24,"basement membrane organization","BP",1
"15834","GO:0071712",1,0.862186507159498,0,12,"ER-associated misfolded protein catabolic process","BP",1
"15835","GO:0071714",1,0.972798658387816,0,2,"icosanoid transmembrane transporter activity","MF",1
"15836","GO:0071715",1,0.684445349264422,0,30,"icosanoid transport","BP",1
"15837","GO:0071716",1,0.986306083574268,0,1,"leukotriene transport","BP",1
"15838","GO:0071718",1,0.986306083574268,0,1,"sodium-independent icosanoid transport","BP",1
"15839","GO:0071723",1,0.916483487975916,0,7,"lipopeptide binding","MF",1
"15840","GO:0071724",1,0.947901400825605,0,4,"response to diacyl bacterial lipopeptide","BP",1
"15841","GO:0071725",1,0.961067132890776,0,3,"response to triacyl bacterial lipopeptide","BP",1
"15842","GO:0071726",1,0.947901400825605,0,4,"cellular response to diacyl bacterial lipopeptide","BP",1
"15843","GO:0071727",1,0.961067132890776,0,3,"cellular response to triacyl bacterial lipopeptide","BP",1
"15846","GO:0071733",1,0.960209419479158,0,3,"transcriptional activation by promoter-enhancer looping","BP",1
"15847","GO:0071745",1,0.989098612039698,0,1,"IgA immunoglobulin complex","CC",1
"15848","GO:0071746",1,0.989098612039698,0,1,"IgA immunoglobulin complex, circulating","CC",1
"15849","GO:0071748",1,0.989098612039698,0,1,"monomeric IgA immunoglobulin complex","CC",1
"15850","GO:0071749",1,0.989098612039698,0,1,"polymeric IgA immunoglobulin complex","CC",1
"15851","GO:0071750",1,0.989098612039698,0,1,"dimeric IgA immunoglobulin complex","CC",1
"15852","GO:0071751",1,0.989098612039698,0,1,"secretory IgA immunoglobulin complex","CC",1
"15853","GO:0071752",1,0.989098612039698,0,1,"secretory dimeric IgA immunoglobulin complex","CC",1
"15854","GO:0071753",1,0.989098612039698,0,1,"IgM immunoglobulin complex","CC",1
"15855","GO:0071754",1,0.989098612039698,0,1,"IgM immunoglobulin complex, circulating","CC",1
"15856","GO:0071756",1,0.989098612039698,0,1,"pentameric IgM immunoglobulin complex","CC",1
"15857","GO:0071763",1,0.927940535887429,0,6,"nuclear membrane organization","BP",1
"15858","GO:0071765",1,0.987644711132187,0,1,"nuclear inner membrane organization","BP",1
"15863","GO:0071786",1,0.809083330237184,0,16,"endoplasmic reticulum tubular network organization","BP",1
"15864","GO:0071787",1,0.947024365622543,0,4,"endoplasmic reticulum tubular network formation","BP",1
"15865","GO:0071788",1,0.986306083574268,0,1,"endoplasmic reticulum tubular network maintenance","BP",1
"15866","GO:0071791",1,0.959563285762375,0,3,"chemokine (C-C motif) ligand 5 binding","MF",1
"15867","GO:0071795",1,0.986306083574268,0,1,"K11-linked polyubiquitin modification-dependent protein binding","MF",1
"15868","GO:0071796",1,0.97699980422126,0,2,"K6-linked polyubiquitin modification-dependent protein binding","MF",1
"15869","GO:0071797",1,0.951294321851562,0,4,"LUBAC complex","CC",1
"15870","GO:0071798",1,0.986316406679612,0,1,"response to prostaglandin D","BP",1
"15871","GO:0071799",1,0.986316406679612,0,1,"cellular response to prostaglandin D stimulus","BP",1
"15872","GO:0071800",1,0.775364066449396,0,19,"podosome assembly","BP",1
"15873","GO:0071801",1,0.818343350326226,0,15,"regulation of podosome assembly","BP",1
"15874","GO:0071802",1,0.986306083574268,0,1,"negative regulation of podosome assembly","BP",1
"15875","GO:0071803",1,0.864259896240973,0,11,"positive regulation of podosome assembly","BP",1
"15877","GO:0071806",1,0.600298005741952,0,46,"protein transmembrane transport","BP",1
"15878","GO:0071812",1,0.986306083574268,0,1,"positive regulation of fever generation by positive regulation of prostaglandin secretion","BP",1
"15881","GO:0071816",1,0.932953089810729,0,6,"tail-anchored membrane protein insertion into ER membrane","BP",1
"15882","GO:0071817",1,0.945286465443734,0,5,"MMXD complex","CC",1
"15883","GO:0071818",1,0.968022446875483,0,3,"BAT3 complex","CC",1
"15884","GO:0071819",1,0.981934367210871,0,2,"DUBm complex","CC",1
"15885","GO:0071820",1,0.988212939005073,0,1,"N-box binding","MF",1
"15886","GO:0071821",1,0.979408318629026,0,2,"FANCM-MHF complex","CC",1
"15887","GO:0071824",1,0.117770019789178,0,184,"protein-DNA complex subunit organization","BP",1
"15889","GO:0071826",1,0.140172039867752,0,167,"ribonucleoprotein complex subunit organization","BP",1
"15891","GO:0071830",1,0.96982365090696,0,3,"triglyceride-rich lipoprotein particle clearance","BP",1
"15892","GO:0071831",1,0.989991429253429,0,1,"intermediate-density lipoprotein particle clearance","BP",1
"15893","GO:0071837",1,0.793908280912552,0,17,"HMG box domain binding","MF",1
"15897","GO:0071846",1,0.97996240204641,0,2,"actin filament debranching","BP",1
"15898","GO:0071847",1,0.959518856348176,0,3,"TNFSF11-mediated signaling pathway","BP",1
"15899","GO:0071848",1,0.986306083574268,0,1,"positive regulation of ERK1 and ERK2 cascade via TNFSF11-mediated signaling","BP",1
"15900","GO:0071850",1,0.866041730383045,0,12,"mitotic cell cycle arrest","BP",1
"15901","GO:0071855",1,0.876740527041342,0,11,"neuropeptide receptor binding","MF",1
"15910","GO:0071871",1,0.888932176516101,0,9,"response to epinephrine","BP",1
"15911","GO:0071872",1,0.888932176516101,0,9,"cellular response to epinephrine stimulus","BP",1
"15912","GO:0071873",1,0.961371018029005,0,3,"response to norepinephrine","BP",1
"15913","GO:0071874",1,0.972989117697687,0,2,"cellular response to norepinephrine stimulus","BP",1
"15915","GO:0071877",1,0.992820804776029,0,1,"regulation of adenylate cyclase-inhibiting adrenergic receptor signaling pathway","BP",1
"15917","GO:0071879",1,0.973071557249449,0,2,"positive regulation of adenylate cyclase-activating adrenergic receptor signaling pathway","BP",1
"15919","GO:0071881",1,0.979224654006875,0,2,"adenylate cyclase-inhibiting adrenergic receptor signaling pathway","BP",1
"15920","GO:0071882",1,0.986306083574268,0,1,"phospholipase C-activating adrenergic receptor signaling pathway","BP",1
"15921","GO:0071885",1,0.980461124890613,0,2,"N-terminal protein N-methyltransferase activity","MF",1
"15922","GO:0071886",1,0.986316668676416,0,1,"1-(4-iodo-2,5-dimethoxyphenyl)propan-2-amine binding","MF",1
"15924","GO:0071888",1,0.911787005508017,0,7,"macrophage apoptotic process","BP",1
"15926","GO:0071893",1,0.987172143410962,0,1,"BMP signaling pathway involved in nephric duct formation","BP",1
"15927","GO:0071894",1,0.973156873358229,0,2,"histone H2B conserved C-terminal lysine ubiquitination","BP",1
"15929","GO:0071896",1,0.947888406292344,0,4,"protein localization to adherens junction","BP",1
"15931","GO:0071898",1,0.973543017656458,0,2,"regulation of estrogen receptor binding","BP",1
"15932","GO:0071899",1,0.973543017656458,0,2,"negative regulation of estrogen receptor binding","BP",1
"15934","GO:0071901",1,0.271246014180977,0,101,"negative regulation of protein serine/threonine kinase activity","BP",1
"15936","GO:0071907",1,0.972798658387816,0,2,"determination of digestive tract left/right asymmetry","BP",1
"15937","GO:0071908",1,0.986306083574268,0,1,"determination of intestine left/right asymmetry","BP",1
"15938","GO:0071909",1,0.986306083574268,0,1,"determination of stomach left/right asymmetry","BP",1
"15939","GO:0071910",1,0.972798658387816,0,2,"determination of liver left/right asymmetry","BP",1
"15940","GO:0071914",1,0.986306586432081,0,1,"prominosome","CC",1
"15941","GO:0071916",1,0.972800152163715,0,2,"dipeptide transmembrane transporter activity","MF",1
"15942","GO:0071918",1,0.97316718828316,0,2,"urea transmembrane transport","BP",1
"15943","GO:0071920",1,0.972926723819891,0,2,"cleavage body","CC",1
"15944","GO:0071921",1,0.935028638937404,0,5,"cohesin loading","BP",1
"15945","GO:0071922",1,0.948000031263824,0,4,"regulation of cohesin loading","BP",1
"15946","GO:0071926",1,0.951480545860343,0,4,"endocannabinoid signaling pathway","BP",1
"15947","GO:0071929",1,0.975108202621745,0,2,"alpha-tubulin acetylation","BP",1
"15948","GO:0071930",1,0.959618151438364,0,3,"negative regulation of transcription involved in G1/S transition of mitotic cell cycle","BP",1
"15949","GO:0071931",1,0.973843074746,0,2,"positive regulation of transcription involved in G1/S transition of mitotic cell cycle","BP",1
"15950","GO:0071932",1,0.986306181113873,0,1,"replication fork reversal","BP",1
"15951","GO:0071933",1,0.879821924408066,0,10,"Arp2/3 complex binding","MF",1
"15952","GO:0071934",1,0.986306083574268,0,1,"thiamine transmembrane transport","BP",1
"15953","GO:0071936",1,0.959475198759155,0,3,"coreceptor activity involved in Wnt signaling pathway","MF",1
"15954","GO:0071938",1,0.976854107589929,0,2,"vitamin A transport","BP",1
"15955","GO:0071939",1,0.976854107589929,0,2,"vitamin A import","BP",1
"15956","GO:0071941",1,0.878804495071337,0,10,"nitrogen cycle metabolic process","BP",1
"15957","GO:0071942",1,0.963554883670401,0,3,"XPC complex","CC",1
"15959","GO:0071947",1,0.946333213022021,0,4,"protein deubiquitination involved in ubiquitin-dependent protein catabolic process","BP",1
"15960","GO:0071949",1,0.646969831332308,0,33,"FAD binding","MF",1
"15961","GO:0071951",1,0.986809455804208,0,1,"conversion of methionyl-tRNA to N-formyl-methionyl-tRNA","BP",1
"15962","GO:0071953",1,0.948291155003577,0,4,"elastic fiber","CC",1
"15963","GO:0071955",1,0.972798658387816,0,2,"recycling endosome to Golgi transport","BP",1
"15964","GO:0071960",1,0.991810094236185,0,1,"maintenance of mitotic sister chromatid cohesion, centromeric","BP",1
"15965","GO:0071962",1,0.956193328753082,0,4,"mitotic sister chromatid cohesion, centromeric","BP",1
"15966","GO:0071963",1,0.951353309468738,0,4,"establishment or maintenance of cell polarity regulating cell shape","BP",1
"15967","GO:0071964",1,0.991537023459015,0,1,"establishment of cell polarity regulating cell shape","BP",1
"15968","GO:0071971",1,0.913826572700017,0,7,"extracellular exosome assembly","BP",1
"15969","GO:0071976",1,0.986306083806844,0,1,"cell gliding","BP",1
"15970","GO:0071985",1,0.690691627068289,0,30,"multivesicular body sorting pathway","BP",1
"15971","GO:0071986",1,0.939123353991418,0,6,"Ragulator complex","CC",1
"15972","GO:0071987",1,0.934607220259695,0,5,"WD40-repeat domain binding","MF",1
"15973","GO:0071988",1,0.986306083574268,0,1,"protein localization to spindle pole body","BP",1
"15976","GO:0072007",1,0.948777517140776,0,4,"mesangial cell differentiation","BP",1
"15977","GO:0072008",1,0.959671344618281,0,3,"glomerular mesangial cell differentiation","BP",1
"15979","GO:0072010",1,0.842185190543857,0,13,"glomerular epithelium development","BP",1
"15980","GO:0072011",1,0.986321596682003,0,1,"glomerular endothelium development","BP",1
"15981","GO:0072012",1,0.753213617579001,0,21,"glomerulus vasculature development","BP",1
"15982","GO:0072014",1,0.937593675256332,0,5,"proximal tubule development","BP",1
"15983","GO:0072015",1,0.913345416302886,0,7,"glomerular visceral epithelial cell development","BP",1
"15984","GO:0072017",1,0.947139578796265,0,4,"distal tubule development","BP",1
"15985","GO:0072019",1,0.986384717557701,0,1,"proximal convoluted tubule development","BP",1
"15986","GO:0072020",1,0.986384717557701,0,1,"proximal straight tubule development","BP",1
"15987","GO:0072021",1,0.986310606358355,0,1,"ascending thin limb development","BP",1
"15988","GO:0072022",1,0.986384717557701,0,1,"descending thin limb development","BP",1
"15989","GO:0072023",1,0.986310606358355,0,1,"thick ascending limb development","BP",1
"15990","GO:0072024",1,0.986310606358355,0,1,"macula densa development","BP",1
"15991","GO:0072025",1,0.986310606358355,0,1,"distal convoluted tubule development","BP",1
"15993","GO:0072032",1,0.986384717557701,0,1,"proximal convoluted tubule segment 2 development","BP",1
"15994","GO:0072033",1,0.910080261092352,0,7,"renal vesicle formation","BP",1
"15995","GO:0072034",1,0.961702700163491,0,3,"renal vesicle induction","BP",1
"15996","GO:0072036",1,0.986306083574268,0,1,"mesenchymal to epithelial transition involved in renal vesicle formation","BP",1
"15997","GO:0072038",1,0.974244974648703,0,2,"mesenchymal stem cell maintenance involved in nephron morphogenesis","BP",1
"15998","GO:0072039",1,0.986901669778922,0,1,"regulation of mesenchymal cell apoptotic process involved in nephron morphogenesis","BP",1
"15999","GO:0072040",1,0.986901669778922,0,1,"negative regulation of mesenchymal cell apoptotic process involved in nephron morphogenesis","BP",1
"16000","GO:0072044",1,0.938575493654727,0,5,"collecting duct development","BP",1
"16001","GO:0072047",1,0.975331235054665,0,2,"proximal/distal pattern formation involved in nephron development","BP",1
"16002","GO:0072048",1,0.962818091424891,0,3,"renal system pattern specification","BP",1
"16003","GO:0072049",1,0.962490021419497,0,3,"comma-shaped body morphogenesis","BP",1
"16004","GO:0072050",1,0.962490021419497,0,3,"S-shaped body morphogenesis","BP",1
"16005","GO:0072051",1,0.986310606358355,0,1,"juxtaglomerular apparatus development","BP",1
"16006","GO:0072053",1,0.986306083574268,0,1,"renal inner medulla development","BP",1
"16007","GO:0072054",1,0.986306083574268,0,1,"renal outer medulla development","BP",1
"16008","GO:0072061",1,0.977364294160758,0,2,"inner medullary collecting duct development","BP",1
"16009","GO:0072069",1,0.986310606358355,0,1,"DCT cell differentiation","BP",1
"16010","GO:0072070",1,0.933659785388134,0,5,"loop of Henle development","BP",1
"16011","GO:0072071",1,0.976996943575173,0,2,"kidney interstitial fibroblast differentiation","BP",1
"16013","GO:0072074",1,0.877601372523738,0,10,"kidney mesenchyme development","BP",1
"16014","GO:0072075",1,0.913078235850327,0,7,"metanephric mesenchyme development","BP",1
